zip,lat,lon
29612,34.8498478,-82.3899103
29613,34.930605,-82.4353271
29614,34.8765197,-82.3651921
29615,34.8742328,-82.33433749999999
29616,34.8546291,-82.3292834
29617,34.92624910000001,-82.4644445
29620,34.1422125,-82.4319405
29621,34.5294947,-82.6267345
29622,34.51,-82.65
29623,34.5468512,-82.670825
29624,34.42962139999999,-82.6159271
29625,34.583875,-82.79941939999999
29626,34.4490546,-82.7562895
29627,34.5215816,-82.49693309999999
29628,34.0824392,-82.5402275
29630,34.7599248,-82.79941939999999
29631,34.6790356,-82.82636149999999
29632,34.6799754,-82.8399854
29633,34.68,-82.83999999999999
29634,34.680476,-82.8391552
29635,35.1005554,-82.6267345
29636,34.7681744,-82.3498434
29638,34.3785055,-82.32348429999999
29639,34.307334,-82.42110249999999
29640,34.8787343,-82.5834947
29641,34.83,-82.60000000000001
29642,34.7882567,-82.5402275
29643,34.5082184,-83.01465259999999
29644,34.6785692,-82.1931149
29645,34.5877918,-82.1496049
29646,34.1465789,-82.1496049
29647,34.1792422,-82.1626004
29648,34.19,-82.16000000000001
29649,34.2453437,-82.1387233
29650,34.8920374,-82.269193
29651,34.8542647,-82.1931149
29652,34.936871,-82.2408116
29653,34.2847233,-82.2365981
29654,34.4694397,-82.36688699999999
29655,34.2672535,-82.669947
29656,34.6131364,-82.7647155
29657,34.7521938,-82.669947
29658,34.7545662,-83.2827093
29659,34.2102414,-82.6474018
29661,35.1363485,-82.49693309999999
29662,34.7817994,-82.3044871
29664,34.8261726,-83.1863358
29665,34.7247718,-82.9088044
29666,34.1146013,-81.9971108
29667,34.764154,-82.75494119999999
29669,34.6456061,-82.36688699999999
29670,34.6344449,-82.723924
29671,34.9304671,-82.713132
29672,34.75713380000001,-82.9394002
29673,34.7389669,-82.4536115
29675,34.6786025,-83.0253039
29676,34.9457089,-82.9716617
29677,34.5894633,-82.743735
29678,34.6354859,-82.92864279999999
29679,34.69,-82.95
29680,34.695796,-82.2909146
29681,34.7692466,-82.2365981
29682,34.8400132,-82.85329279999999
29683,35.0273517,-82.49428019999999
29684,34.3997747,-82.669947
29685,34.9845653,-82.8855961
29686,34.9402949,-83.0683519
29687,34.9838584,-82.33433749999999
29688,35.0708051,-82.3691862
29689,34.5448611,-82.8855961
29690,35.0871827,-82.4102628
29691,34.808517,-83.0683519
29692,34.4171306,-82.2365981
29693,34.647757,-83.1434573
29695,34.29,-82.24
29696,34.7620921,-83.025396
29697,34.6239999,-82.5510469
29702,35.1136877,-81.49379929999999
29703,35.1496982,-81.2125307
29704,34.8415786,-80.9097127
29706,34.7649635,-81.20781640000001
29707,34.967837,-80.8433145
29708,35.045022,-80.9981576
29709,34.703175,-80.1205256
29710,35.0948229,-81.22985299999999
29712,34.7808245,-80.9760556
29714,34.7219022,-80.92077370000001
29715,35.018217,-80.9318332
29716,35.0072261,-80.9391404
29717,34.9794083,-81.4498717
29718,34.6335004,-80.3435908
29720,34.7321261,-80.7657804
29721,34.7258263,-80.7738907
29722,34.73999999999999,-80.72
29724,34.7743326,-81.00851569999999
29726,34.8659669,-81.2408689
29727,34.7057493,-80.2878794
29728,34.7684849,-80.38813329999999
29729,34.6846199,-81.0092062
29730,34.9037259,-81.0092062
29731,34.93,-81.03
29732,34.9944873,-81.0533854
29733,34.939652,-81.03267950000001
29734,34.9366148,-81.0242847
29741,34.7204675,-80.1986649
29742,34.8856069,-81.36194019999999
29743,35.0301959,-81.3949264
29744,34.8586003,-80.8462608
29745,35.0074096,-81.22985299999999
29801,33.5857518,-81.71305219999999
29802,33.5660738,-81.721042
29803,33.4551831,-81.7568253
29804,33.5023714,-81.7439728
29805,33.6687229,-81.6254283
29808,33.25,-81.63
29809,33.4225882,-81.68568080000001
29810,32.98209,-81.36194019999999
29812,33.184635,-81.38393260000001
29813,33.2767351,-81.24885189999999
29816,33.5049131,-81.8617063
29817,33.3568204,-81.295925
29819,34.0636094,-82.2365981
29821,33.6087102,-82.06250519999999
29822,33.49913,-81.8955
29824,33.8488059,-81.9971108
29826,33.3816238,-81.38187110000001
29827,33.0144406,-81.18577359999999
29828,33.5240752,-81.8306334
29829,33.5944907,-81.84429340000001
29831,33.2797952,-81.8005724
29832,33.8580405,-81.8005724
29834,33.5199743,-81.8422446
29835,33.9334188,-82.2800546
29836,33.1282394,-81.5377013
29838,33.7476391,-82.1496049
29839,33.5272109,-81.63073659999999
29840,33.9938193,-82.5402275
29841,33.523077,-81.9425701
29842,33.463853,-81.8879884
29843,33.1930277,-81.18577359999999
29844,33.786099,-82.2194884
29845,33.8392083,-82.1931149
29846,33.04139079999999,-81.23123009999999
29847,33.6833936,-81.84429340000001
29848,33.9784734,-82.11695499999999
29849,33.1068936,-81.22985299999999
29850,33.6079836,-81.80672229999999
29851,33.4922085,-81.81150509999999
29853,33.3898196,-81.4498717
29856,33.3988478,-81.5815776
29860,33.6030741,-81.97529949999999
29861,33.508128,-81.9625793
29899,33.9260706,-82.25322729999999
29901,32.4336621,-80.67284560000002
29902,32.4180118,-80.688554
29903,32.4400595,-80.70463939999999
29904,32.4614333,-80.7200557
29905,32.34977,-80.67895
29906,32.4481986,-80.7879407
29907,32.4470948,-80.621591
29909,32.3319107,-80.8875861
29910,32.2299039,-80.8765205
29911,32.9634657,-81.0975397
29912,32.58341,-80.93045080000002
29913,32.92,-81.08
29914,32.56,-80.69
29915,32.0602187,-80.86545339999999
29916,32.7301909,-80.9650023
29918,32.7490635,-81.22985299999999
29920,32.4042307,-80.49938569999999
29921,32.6839468,-81.18026189999999
29922,32.6176296,-81.27390729999999
29923,32.8591917,-81.2436227
29924,32.8859935,-81.1085744
29925,32.21636,-80.73991
29926,32.23063640000001,-80.7325287
29927,32.2425929,-81.0533854
29928,32.164761,-80.75469799999999
29929,32.9506992,-80.92077370000001
29931,32.5527696,-80.7443897
29932,32.8343712,-81.32893969999999
29933,32.9513234,-81.0451037
29934,32.5963474,-81.1306391
29935,32.379494,-80.6937177
29936,32.4370233,-80.9428911
29938,32.2159393,-80.7497219
29939,32.6870477,-81.22434439999999
29940,32.5762582,-80.6992633
29941,32.5516173,-80.82116959999999
29943,32.4616618,-81.1306391
29944,32.8229342,-81.0092062
29945,32.6932281,-80.7657804
30002,33.7695269,-84.26475219999999
30003,33.94,-84.2099999
30004,34.17630630000001,-84.2910759
30005,34.0952227,-84.21734029999999
30006,33.9,-84.47
30007,33.9799999,-84.42999999999999
30008,33.8955185,-84.5903367
30009,34.0716538,-84.3068644
30010,33.94,-84.2099999
30011,34.0323557,-83.8366958
30012,33.7177663,-83.99558789999999
30013,33.6392536,-83.985008
30014,33.5756821,-83.8260884
30015,33.5999919,-83.8600252
30016,33.5352567,-83.91089680000002
30017,33.8889565,-83.96913459999999
30018,33.7179009,-83.8008883
30019,33.9678577,-83.8791074
30021,33.8019475,-84.24368489999999
30022,34.029613,-84.238417
30023,34.04,-84.24
30024,34.067013,-84.0907246
30025,33.6584347,-83.6986568
30026,33.9799999,-84.14999999999999
30028,34.2715821,-84.1962563
30029,33.9799999,-84.14999999999999
30030,33.7709887,-84.29633919999999
30031,33.7752916,-84.30426179999999
30032,33.7414395,-84.25948609999999
30033,33.8092255,-84.2805478
30034,33.6958943,-84.238417
30035,33.7220258,-84.201528
30036,33.7068911,-84.2720732
30037,33.7068911,-84.2720732
30038,33.6686489,-84.13295950000001
30039,33.7972391,-84.0273168
30040,34.2041173,-84.17516479999999
30041,34.2000834,-84.0907246
30042,33.94,-83.9599999
30043,33.9963181,-84.0061661
30044,33.9327331,-84.0695961
30045,33.9255183,-83.9214896
30046,33.9508571,-83.985008
30047,33.8680523,-84.1118458
30048,33.87,-84.11
30049,33.9563366,-83.98834289999999
30052,33.80268119999999,-83.91089680000002
30054,33.6669702,-83.8685072
30055,33.4938607,-83.75178509999999
30056,33.4895472,-83.666758
30058,33.7344959,-84.1118458
30060,33.9488147,-84.53794549999999
30061,33.9491123,-84.5507433
30062,33.9957883,-84.46976629999999
30063,33.95,-84.55
30064,33.9346756,-84.59557319999999
30065,33.9065044,-84.4883861
30066,34.0198844,-84.5117321
30067,33.9290987,-84.46976629999999
30068,33.9668266,-84.4435223
30069,33.9171898,-84.514354
30070,33.5739691,-83.8952525
30071,33.93975229999999,-84.21734029999999
30072,33.7939307,-84.2061404
30074,33.75,-84.13
30075,34.0586259,-84.38574419999999
30076,34.0567006,-84.3436881
30077,34.02,-84.36000000000001
30078,33.8639894,-84.0273168
30079,33.7942114,-84.2568529
30080,33.8806897,-84.5064881
30081,33.8799756,-84.5099751
30082,33.8598323,-84.53794549999999
30083,33.7994803,-84.1909841
30084,33.8507937,-84.21734029999999
30085,33.8541881,-84.21236209999999
30086,33.81,-84.17
30087,33.8012981,-84.1118458
30088,33.7597692,-84.17516479999999
30090,33.9528323,-84.54629849999999
30091,33.9418864,-84.20912469999999
30092,33.9851868,-84.238417
30093,33.9102261,-84.1804384
30094,33.58605730000001,-84.0378894
30095,33.9799999,-84.14999999999999
30096,33.9812131,-84.15406589999999
30097,34.0488408,-84.17516479999999
30098,34.0560719,-84.16915700000001
30099,33.9588456,-84.1072262
30101,34.0512519,-84.7211074
30102,34.1142529,-84.63744840000001
30103,34.358156,-84.8984775
30104,34.0873072,-85.0545197
30105,34.4461646,-85.1583064
30106,33.8417064,-84.6322156
30107,34.3554698,-84.3331694
30108,33.5491636,-85.2515482
30109,33.6631593,-85.1484266
30110,33.7229357,-85.1271907
30111,33.8310529,-84.6496997
30112,33.58,-85.08
30113,33.8599004,-85.21012689999999
30114,34.2745511,-84.5012435
30115,34.2264431,-84.41726659999999
30116,33.539387,-85.0025539
30117,33.5674989,-85.14793639999999
30118,33.5718188,-85.098004
30119,33.5669806,-85.07251040000001
30120,34.1577811,-84.87763919999999
30121,34.1968731,-84.75244819999999
30122,33.7584098,-84.63744840000001
30123,34.2450213,-84.8554783
30124,34.1331041,-85.37562489999999
30125,34.0196497,-85.31362179999999
30126,33.8215697,-84.5536678
30127,33.8822455,-84.6688348
30129,34.2656351,-85.3282004
30132,33.9800711,-84.87763919999999
30133,33.7493709,-84.7460678
30134,33.7646686,-84.7837717
30135,33.6630087,-84.75244819999999
30137,34.1249836,-84.75766999999999
30138,33.949139,-85.3882647
30139,34.4272061,-84.7002041
30140,33.8949017,-85.2272524
30141,33.8537662,-84.7837717
30142,34.1755266,-84.5016852
30143,34.4285521,-84.4802606
30144,34.0235914,-84.59557319999999
30145,34.2409866,-85.01295089999999
30146,34.1420106,-84.5083987
30147,34.1382807,-85.22048509999999
30148,34.4578311,-84.2752831
30149,34.29039,-85.1802699
30150,33.63498,-85.18894
30151,34.3804252,-84.3704638
30152,34.0041089,-84.6583745
30153,33.9868753,-85.0441304
30154,33.718431,-84.7652172
30156,33.99,-84.64999999999999
30157,33.8465617,-84.87763919999999
30160,33.99,-84.64999999999999
30161,34.2566577,-85.1271907
30162,34.26,-85.17
30164,34.27,-85.22999999999999
30165,34.3058655,-85.2515482
30168,33.7779488,-84.5746243
30169,34.14,-84.3
30170,33.4549208,-85.1271907
30171,34.3280566,-84.7106567
30172,34.3444869,-85.08174020000001
30173,34.1350323,-85.1375645
30175,34.5400048,-84.5012435
30176,33.7755153,-85.3342973
30177,34.4153599,-84.3726049
30178,34.1061482,-84.9713512
30179,33.76255830000001,-85.0025539
30180,33.7145773,-84.9193082
30182,33.6715937,-85.2411958
30183,34.3225788,-84.5850997
30184,34.2376205,-84.6688348
30185,33.5360067,-84.9193082
30187,33.6566628,-84.86721709999999
30188,34.1280759,-84.44877199999999
30189,34.133692,-84.5746243
30204,33.0531651,-84.1224036
30205,33.2926978,-84.4592701
30206,33.068563,-84.4592701
30212,33.26719,-84.2829807
30213,33.6148122,-84.6688348
30214,33.473501,-84.5012435
30215,33.3822079,-84.4592701
30216,33.2532852,-83.8579053
30217,33.2776087,-85.0979934
30218,33.1306212,-84.59557319999999
30220,33.2192774,-84.83593950000001
30222,33.0363257,-84.75244819999999
30223,33.2831586,-84.2489525
30224,33.2042944,-84.238417
30228,33.4193163,-84.2910759
30229,33.2535377,-84.5632586
30230,33.1778621,-84.9193082
30233,33.3138938,-83.9532571
30234,33.3238254,-84.043175
30236,33.5213067,-84.3226488
30237,33.53,-84.36000000000001
30238,33.4960213,-84.3804888
30240,33.029838,-85.14793639999999
30241,32.9999801,-84.9609464
30248,33.3647316,-84.0801613
30250,33.44,-84.31000000000002
30251,33.17995740000001,-84.7002041
30252,33.4988059,-84.0801613
30253,33.447458,-84.17516479999999
30256,33.0063199,-84.3226488
30257,33.1351098,-84.1962563
30258,32.99046,-84.46976629999999
30259,33.26060630000001,-84.75244819999999
30260,33.5829386,-84.3279093
30261,33.0305899,-85.06705
30263,33.3786293,-84.8984775
30264,33.3763255,-84.71352139999999
30265,33.3931572,-84.7106567
30266,33.1870391,-84.2116583
30268,33.5272883,-84.7106567
30269,33.3984792,-84.5746243
30270,33.3993245,-84.5992967
30271,33.39,-84.86
30272,33.6242766,-84.4986807
30273,33.5805188,-84.2752831
30274,33.5528023,-84.4015075
30275,33.4317783,-84.86930989999999
30276,33.2749296,-84.56414699999999
30277,33.3797363,-84.6583745
30281,33.5494383,-84.20679919999999
30284,33.3412,-84.2908999
30285,32.9800154,-84.238417
30286,32.9047684,-84.3121264
30287,33.5833908,-84.3380552
30288,33.6610155,-84.3279093
30289,33.3254185,-84.63650249999999
30290,33.4664681,-84.59557319999999
30291,33.5754008,-84.5327038
30292,33.1545171,-84.375233
30293,32.9842766,-84.5850997
30294,33.6299854,-84.25948609999999
30295,33.10585150000001,-84.2910759
30296,33.5658548,-84.4435223
30297,33.6134652,-84.38574419999999
30298,33.6199401,-84.36991359999999
30301,33.7600008,-84.38999629999999
30302,33.7499384,-84.3999718
30303,33.755711,-84.3883717
30304,33.6599999,-84.39
30305,33.8363126,-84.38574419999999
30306,33.7845409,-84.3489467
30307,33.7724417,-84.3279093
30308,33.7717008,-84.3726049
30309,33.7971137,-84.3804888
30310,33.7321902,-84.42251859999999
30311,33.7234034,-84.47501369999999
30312,33.7440941,-84.377861
30313,33.7657549,-84.39493999999999
30314,33.7539971,-84.412014
30315,33.7026678,-84.38574419999999
30316,33.723039,-84.3436881
30317,33.7467783,-84.3147572
30318,33.7946333,-84.44877199999999
30319,33.8730946,-84.33842899999999
30320,33.64,-84.44
30321,33.75,-84.39
30322,33.7980995,-84.3259367
30324,33.81842,-84.3594626
30325,33.8373615,-84.4201604
30326,33.849145,-84.3620913
30327,33.8604722,-84.42777029999999
30328,33.9253024,-84.38574419999999
30329,33.828105,-84.3279093
30331,33.69856499999999,-84.54318669999999
30332,33.7700012,-84.3811458
30333,33.8053664,-84.3367294
30334,33.7476898,-84.38804329999999
30336,33.7489465,-84.5484275
30337,33.638615,-84.44877199999999
30338,33.944647,-84.3226488
30339,33.8676889,-84.4645184
30340,33.9025669,-84.25421949999999
30341,33.8992049,-84.3016021
30342,33.8856615,-84.3699767
30343,33.76,-84.39
30344,33.6832181,-84.44877199999999
30345,33.8484195,-84.2858121
30346,33.9260395,-84.3410586
30348,33.83,-84.39
30349,33.620038,-84.5327038
30350,33.9900649,-84.3436881
30353,33.75,-84.39
30354,33.6580771,-84.38574419999999
30355,33.8369282,-84.36907950000001
30356,33.9477958,-84.3317716
30357,33.78404870000001,-84.38754709999999
30358,33.921394,-84.37739429999999
30359,33.84,-84.31000000000002
30360,33.936899,-84.2752831
30361,33.7877341,-84.38081729999999
30362,33.8921369,-84.26366770000001
30363,33.7910495,-84.400194
30364,33.6761231,-84.4428192
30366,33.8959149,-84.2984592
30368,33.75,-84.39
30369,33.803611,-84.478293
30370,33.75,-84.39
30371,33.75,-84.39
30374,33.75,-84.39
30375,33.7730242,-84.3864011
30377,33.7809062,-84.41248790000002
30378,33.7432329,-84.5649656
30380,33.6599999,-84.39
30384,33.75,-84.39
30385,33.6599999,-84.39
30388,33.65,-84.39
30392,33.75,-84.39
30394,33.75,-84.39
30396,33.65,-84.39
30398,33.75,-84.39
30401,32.6202762,-82.34518899999999
30410,32.2014973,-82.49693309999999
30411,32.1049332,-82.7778579
30412,32.0902928,-82.47798329999999
30413,32.8763997,-82.49693309999999
30414,32.16131,-81.90727
30415,32.3240291,-81.5815776
30417,32.1427011,-81.909826
30420,32.3156707,-82.1496049
30421,32.1776765,-82.10606829999999
30423,32.1498975,-81.8354147
30424,32.5774053,-81.7153275
30425,32.6357118,-82.0516102
30426,33.0477473,-81.6692532
30427,31.9620717,-81.909826
30428,32.2116538,-82.669947
30429,32.1560455,-81.9337683
30434,33.0477278,-82.36688699999999
30436,32.1645345,-82.25832969999999
30438,32.1606215,-82.0201289
30439,32.4241804,-82.08429009999999
30441,32.8156504,-82.2365981
30442,32.7781246,-81.9971108
30445,32.1162871,-82.5834947
30446,32.5429609,-81.49379929999999
30447,32.5,-82.49
30448,32.4899752,-82.3519704
30449,32.5180938,-81.5342443
30450,32.5718888,-81.931657
30451,32.3892407,-81.9548454
30452,32.3441445,-81.8879884
30453,32.0422322,-82.10606829999999
30454,32.4515374,-82.723924
30455,32.6981018,-81.8005724
30456,33.0117416,-81.8005724
30457,32.4320792,-82.5834947
30458,32.3835021,-81.8005724
30459,32.4500496,-81.785684
30460,32.4259367,-81.7828033
30461,32.5126995,-81.71305219999999
30464,32.4311743,-82.2189363
30467,32.7074673,-81.6035062
30470,32.3368256,-82.49693309999999
30471,32.543469,-82.1931149
30473,32.0075636,-82.4644445
30474,32.2414447,-82.4102628
30475,32.2151789,-82.41454449999999
30477,32.9133543,-82.36688699999999
30499,32.0817201,-82.12223019999999
30501,34.319379,-83.81547909999999
30502,34.2299999,-83.88
30503,34.3040493,-83.82572429999999
30504,34.2783099,-83.8791074
30506,34.335219,-83.91089680000002
30507,34.2402986,-83.7836403
30510,34.4527002,-83.6135572
30511,34.4564294,-83.4750241
30512,34.8457601,-83.9744262
30513,34.8869359,-84.375233
30514,34.88,-83.9599999
30515,34.13,-84.03
30516,34.3886718,-83.0468775
30517,34.1411329,-83.7942551
30518,34.1199318,-84.0378894
30519,34.0820025,-83.94266979999999
30520,34.3248224,-83.0898194
30521,34.3483648,-83.3148018
30522,34.7854574,-84.3226488
30523,34.7150955,-83.57096399999999
30525,34.879595,-83.357567
30527,34.473045,-83.7942551
30528,34.568577,-83.7199136
30529,34.1805506,-83.4856913
30530,34.2202755,-83.4003037
30531,34.5282943,-83.581615
30533,34.5855409,-84.05902900000001
30534,34.412912,-84.14351359999999
30535,34.5724159,-83.581615
30536,34.6647455,-84.3331694
30537,34.9766457,-83.3254958
30538,34.5110467,-83.2613054
30539,34.6746883,-84.46328369999999
30540,34.69730080000001,-84.56414699999999
30541,34.8945803,-84.54318669999999
30542,34.1686107,-83.9003022
30543,34.2885577,-83.64548309999999
30545,34.7365959,-83.7730237
30546,34.9208214,-83.7199136
30547,34.3552978,-83.4430118
30548,34.074603,-83.7942551
30549,34.0963975,-83.57096399999999
30552,34.7638772,-83.4536844
30553,34.435266,-83.0898194
30554,34.4002316,-83.666758
30555,34.9682234,-84.46976629999999
30557,34.47379180000001,-83.1863358
30558,34.2736082,-83.57096399999999
30559,34.958479,-84.25948609999999
30560,34.8350368,-84.20679919999999
30562,34.91942,-83.3816619
30563,34.5656244,-83.4536844
30564,34.4762579,-83.8579053
30565,34.0873515,-83.4003037
30566,34.2292795,-83.8950042
30567,34.2000021,-83.64548309999999
30568,34.9593659,-83.41098339999999
30571,34.765794,-83.6986568
30572,34.7408873,-84.0801613
30573,34.7360955,-83.3976335
30575,34.20909839999999,-83.7146001
30576,34.8518437,-83.4536844
30577,34.5714584,-83.357567
30580,34.686331,-83.426801
30581,34.7987472,-83.4194212
30582,34.9525059,-83.91089680000002
30597,34.5287785,-83.9843467
30598,34.59452,-83.3557393
30599,34.217052,-83.48235799999999
30601,34.00684500000001,-83.3468784
30602,33.954258,-83.37493219999999
30603,33.96,-83.38
30604,33.95,-83.41
30605,33.9052071,-83.3148018
30606,33.9448436,-83.4323375
30607,34.0137081,-83.4750241
30608,33.9576684,-83.3751616
30609,33.9517842,-83.37426470000001
30612,33.95817,-83.37275
30619,33.8455764,-83.2398943
30620,33.9159531,-83.7305392
30621,33.7809772,-83.4856913
30622,33.9493656,-83.517682
30623,33.7365428,-83.5135105
30624,34.1896827,-83.0468775
30625,33.5045359,-83.3148018
30627,33.974887,-82.9716617
30628,34.022017,-83.2184763
30629,34.0265458,-83.1005505
30630,33.9074896,-83.15417959999999
30631,33.56978780000001,-82.8855961
30633,34.1666687,-83.2291862
30634,34.2056726,-82.9394002
30635,34.074498,-82.7778579
30638,33.7770431,-83.4247287
30639,34.28602,-83.15939999999999
30641,33.7854476,-83.57096399999999
30642,33.565606,-83.2077645
30643,34.3708514,-82.92864279999999
30645,33.8186951,-83.5063097
30646,34.0943951,-83.3254958
30647,34.172844,-83.2920061
30648,33.8909813,-83.05761559999999
30650,33.6005808,-83.4430118
30655,33.7803626,-83.6880257
30656,33.8788085,-83.6561215
30660,33.7527764,-82.9716617
30662,34.2480349,-83.1005505
30663,33.6200936,-83.6029116
30664,33.5601907,-82.7943121
30665,33.5364969,-83.0811939
30666,33.9527142,-83.581615
30667,33.8092876,-83.1863358
30668,33.9154732,-82.713132
30669,33.6686427,-83.05761559999999
30671,33.75,-83.17
30673,33.7142683,-82.6915429
30677,33.7764415,-83.4003037
30678,33.445778,-83.05761559999999
30680,34.0142667,-83.6986568
30683,33.9356028,-83.2613054
30701,34.5156085,-84.9609464
30703,34.5,-84.95
30705,34.7046413,-84.7315563
30707,34.7968886,-85.37562489999999
30708,34.9546705,-84.6583745
30710,34.9548513,-84.9193082
30711,34.9372246,-84.76289129999999
30719,34.6720452,-85.0232176
30720,34.7486859,-84.9921549
30721,34.7787365,-84.9193082
30722,34.77,-84.97
30724,34.8230864,-84.75946479999999
30725,34.9229483,-85.3601307
30726,34.9758472,-85.1416053
30728,34.7022961,-85.21012689999999
30730,34.3564696,-85.4169211
30731,34.5808003,-85.49941919999999
30732,34.56769510000001,-84.7224136
30733,34.41905130000001,-85.0337392
30734,34.5032334,-84.6688348
30735,34.612867,-84.9088938
30736,34.8981727,-85.14793639999999
30738,34.7999901,-85.45818589999999
30739,34.8239636,-85.22048509999999
30740,34.7520693,-85.0752926
30741,34.958476,-85.2825938
30742,34.9487162,-85.2437841
30746,34.5738305,-85.0337392
30747,34.4781176,-85.34944229999999
30750,34.9351288,-85.3911146
30751,34.9854984,-84.73780789999999
30752,34.8911615,-85.5406209
30753,34.5828809,-85.26189869999999
30755,34.8719806,-85.0441304
30756,34.9027291,-84.9720014
30757,34.9207563,-85.4478726
30802,33.6043053,-82.34518899999999
30803,33.1477218,-82.5402275
30805,33.3078463,-82.2365981
30806,33.4330987,-82.441761
30807,33.4520346,-82.6467235
30808,33.3605582,-82.36688699999999
30809,33.5593454,-82.1604849
30810,33.2397265,-82.5834947
30811,33.09,-82.22999999999999
30812,33.3701528,-82.0161996
30813,33.4389211,-82.1931149
30814,33.4352536,-82.31262939999999
30815,33.296831,-82.06250519999999
30816,33.1592735,-82.1822399
30817,33.7875101,-82.4319405
30818,33.2567679,-82.31262939999999
30819,33.4586278,-82.5889856
30820,33.2026907,-82.713132
30821,33.4731401,-82.7562895
30822,32.9370038,-81.8552196
30823,33.2213929,-82.4644445
30824,33.5258626,-82.5185837
30828,33.3788405,-82.669947
30830,33.0468937,-81.9971108
30833,33.18192,-82.36688699999999
30901,33.4577032,-81.9643913
30903,33.47,-81.97
30904,33.4775837,-82.013465
30905,33.4243373,-82.1387233
30906,33.380425,-81.97529949999999
30907,33.53153440000001,-82.0733985
30909,33.4647333,-82.0733985
30912,33.4706725,-81.9861463
30914,33.47,-82.02
30916,33.412689,-82.02544449999999
30917,33.52,-82.06000000000002
30919,33.47,-82.0699999
30999,33.47,-81.97
31001,31.9782825,-83.357567
31002,32.522133,-82.5834947
31003,32.5900488,-83.22583949999999
31004,32.954672,-83.81083699999999
31005,32.51964,-83.5603112
31006,32.5642575,-84.2489525
31007,32.1773202,-83.94266979999999
31008,32.6322468,-83.7836403
31009,32.2763308,-83.01465259999999
31010,31.9740501,-83.78283440000001
31011,32.1312955,-83.0468775
31012,32.373645,-83.1434573
31013,32.4140932,-83.63827979999999
31014,32.4087854,-83.3789389
31015,31.9545421,-83.7836403
31016,32.8832797,-84.0907246
31017,32.6485986,-83.2291862
31018,32.97379,-82.6267345
31019,32.4247216,-83.0468775
31020,32.7071641,-83.4856913
31021,32.4969921,-82.92864279999999
31022,32.4958623,-83.11127979999999
31023,32.2191202,-83.2077645
31024,33.3069978,-83.3789389
31025,32.3477687,-83.7305392
31026,33.33,-83.39
31027,32.5796952,-82.79941939999999
31028,32.6245327,-83.68536759999999
31029,33.0685419,-83.9744262
31030,32.5483579,-83.91089680000002
31031,32.8779314,-83.3148018
31032,33.0259927,-83.57096399999999
31033,33.1089858,-83.4430118
31034,33.05246899999999,-83.2308097
31035,32.8443277,-82.713132
31036,32.232644,-83.46435509999999
31037,32.136045,-82.92864279999999
31038,33.1200108,-83.6561215
31039,32.5961273,-84.3844651
31040,32.5399627,-82.8999664
31041,32.3916468,-84.17516479999999
31042,32.7811717,-83.1863358
31044,32.6554564,-83.357567
31045,33.2899611,-82.7724664
31046,33.0816076,-83.7836403
31047,32.4767298,-83.6029116
31049,32.6994393,-82.5402275
31050,32.7413047,-83.94266979999999
31051,32.1474212,-83.8779634
31052,32.7693613,-83.8260884
31054,32.8839701,-83.2184763
31055,31.9979696,-82.8855961
31057,32.4150706,-83.9532571
31058,32.4797344,-84.375233
31059,33.08,-83.3
31060,31.9622351,-83.05761559999999
31061,33.0975564,-83.2291862
31062,33.0501775,-83.2204845
31063,32.2815846,-83.99558789999999
31064,33.3246924,-83.7199136
31065,32.5657648,-83.15417959999999
31066,32.7775913,-83.99558789999999
31067,32.8555614,-82.95822129999999
31068,32.3307644,-84.0801613
31069,32.4498466,-83.7411631
31070,32.191706,-83.7730237
31071,32.1121335,-83.53900019999999
31072,31.9439613,-83.57096399999999
31075,32.364186,-82.9716617
31076,32.5584122,-84.1224036
31077,31.9584625,-83.1970511
31078,32.6895998,-84.0378894
31079,31.8921048,-83.4430118
31081,32.440664,-84.25948609999999
31082,33.0148881,-82.95015579999999
31083,32.041934,-82.8128918
31084,31.9618911,-83.603577
31085,33.4203828,-83.624201
31086,32.9847849,-83.8811426
31087,33.2882621,-83.03613759999999
31088,32.590481,-83.624201
31089,32.8305869,-82.8640623
31090,32.7741043,-83.05761559999999
31091,32.2563647,-83.7092861
31092,32.0904261,-83.7836403
31093,32.6601786,-83.666758
31094,33.1182396,-82.79941939999999
31095,32.5940123,-83.6400144
31096,32.7096119,-82.713132
31097,32.9087223,-84.15406589999999
31098,32.6333472,-83.581615
31099,32.5940123,-83.6400144
31106,33.75,-84.39
31107,33.75,-84.39
31119,33.8523135,-84.3684943
31126,33.8493444,-84.3595137
31131,33.69,-84.50999999999999
31136,33.7200336,-84.5851994
31139,33.87,-84.4599999
31141,33.89,-84.28999999999999
31145,33.85,-84.28
31146,33.9204301,-84.3394679
31150,33.9875402,-84.3494731
31156,33.96,-84.36999999999999
31169,33.3940571,-84.58806299999999
31192,33.62,-84.53
31193,33.6599999,-84.39
31195,33.75,-84.39
31196,33.75,-84.39
31201,32.7918963,-83.6029116
31202,32.84,-83.63
31203,32.84,-83.63
31204,32.8519904,-83.67910979999999
31205,32.75,-83.66
31206,32.7962119,-83.6880257
31207,32.8274424,-83.6527972
31208,32.7784522,-83.7551168
31209,32.84,-83.63
31210,32.8999858,-83.7411631
31211,32.9031302,-83.581615
31213,32.8399249,-83.639332
31216,32.7180396,-83.6986568
31217,32.886946,-83.4856913
31220,32.9042047,-83.8260884
31221,32.88,-83.8199999
